녹지대명,녹지대분류,위도,경도
석관마을마당,간이휴게소,40.090198559781264,142.2423712670868
도산대로분리대,분리녹지대,39.997932854902906,142.1978754227229
합정로변 푸른거리,,40.041626619871934,142.08152795135763
합정로변 푸른거리,,40.03947941787562,142.0834369369656
남산3호터널,수벽,40.02601227260435,142.16472498325717
군자교녹지대,광장녹지,40.04093489864883,142.25001445914845
위례성길 분리대,,39.99587829187999,142.2939217254981
반포대교남단,광장녹지,39.991194154163125,142.17429807501637
성내천둔치공원(오금동),하천변조경,39.97774230704039,142.32318086552505
성북천,하천변 조경,40.067531226323034,142.19935417542285
삼선2동 소공원,간이휴게소,40.06852378675176,142.18986543617194
증산로p턴 녹지대,도로변녹지,40.061334040294675,142.0764657864202
통일로,노변분리대,40.12640467045942,142.09143998941258
푸른거리(홍대입구-성모병,도로변녹지,40.047024449369815,142.08727811007773
푸른거리(성모병원-마포구,도로변녹지,40.047508191703464,142.0824530527155
한남대교북단,도로변녹지,40.013018181887205,142.18554998890303
신월 I.C,일반녹지,40.011366348797914,142.00470230964905
장한동로터리녹지대,광장녹지,40.05201141272897,142.25187572713023
월곡3동 교통섬,도로변녹지,40.093367046427105,142.2177502803967
면목천길 녹지대,도로변녹지,40.06666011486783,142.2644820577687
청파녹지대,광장녹지,40.04113508324977,142.14499217041026
푸른거리(홍대입구-성모병,도로변녹지,40.04270754589209,142.09082592566043
도봉2동마을마당,마을마당,40.15690387017048,142.23169736324456
공릉동 226-2,자투리땅 녹지,40.104196889406644,142.26382954929525
전농동로터리녹지대,광장녹지,40.057848443969405,142.23712854535853
미아5동자투리녹지,도로변녹지,40.09653514779685,142.2043915512664
독막길걷고싶은거리,,40.023044083455176,142.11953259347823
용두동녹지대,광장녹지,40.05352976205904,142.22002952570537
봉천복개로,노변분리,39.964594028099214,142.12431170016382
독막길걷고싶은거리,,40.0229372691854,142.11903686667765
테헤란로분리대,분리녹지대,39.98514130962009,142.22665316766853
서대문R녹지대,녹지광장,40.0478701669854,142.14271387739288
양재ic녹지대,광장녹지,39.94536713603613,142.2150684788517
목동교통광장,일반녹지,40.014223796016076,142.0348512844867
올림픽로 분리대,중앙분리대,39.99129809718507,142.27019908911203
올림픽로 분리대,중앙분리대,39.99534036552075,142.2881370620569
세곡동녹지대,가로녹지대,39.944339988833335,142.28437443602746
장위3동 소공원,간이휴게소,40.09649915131293,142.23591283888132
통일로,노변분리대,40.127549067202025,142.08906329512865
통일로,노변분리대,40.12429697791548,142.09341114424464
진흥로변 녹지대,수림대,40.09300289197467,142.11644326676839
워커힐입구 아차산성길,수벽,40.02944022638889,142.28899484038845
자하문 주변,문화재 주변,40.071346389641484,142.14382687195925
종로선3개소,지하철환기구주변,40.05167193000415,142.1614918199561
종로선3개소,지하철환기구주변,40.052508991169155,142.1791630556729
남부순환로,중앙분리,39.96302586091367,142.1271206523874
광문고앞 녹지,광장녹지,40.03830691328889,142.33955030842222
능동로상징보행가로,광장녹지,40.03121333898794,142.25570305721848
난지도길 중앙분리대,중앙분리대,40.06277894337468,142.0517843823152
탄천제방수림대,수림대,39.98105532977155,142.26088588439853
방아다리길 삼각녹지,광장녹지,40.00204173282945,142.3270632785853
유원아파트앞녹지대,도로변녹지,40.04987482174795,142.08833531818354
오금역(송파우체국앞),지하철환기구주변,39.98112451861484,142.30751569345384
테헤란로분리대,분리녹지대,39.97990914721438,142.20751591194315
동호터널입구녹지대,광장녹지,40.032877442319034,142.19024898764667
양화로푸른거리,도로변녹지,40.03578283871278,142.09245289082304
온수동길녹지,도로변녹지,39.97824281849958,142.00163057215914
낙성대,도록변녹지,39.956115920138785,142.13151444117042
응암마을마당,휴게소,40.07896155971221,142.09475275927386
상일초등학교앞 녹지,광장녹지,40.024218189583685,142.3543594156685
중구청,공공건물,40.04510481026031,142.17474294166436
이태원입구외7개소,도로변녹지,40.01593931308094,142.16367668056387
성산대교I.C,광장녹지,40.04114023293971,142.06733628214872
강동대로 중앙분리대,중앙분리대,40.00208391103082,142.3099660738434
강변로변망원동,수벽,40.035689749221206,142.07390420639837
능동로걷고 싶은 거리,도로변녹지,40.01473526283843,142.24682275260895
올림픽로 수변,수벽,39.996108184175505,142.28984531188922
도시구조물벽면녹화,기타,40.026113879897196,142.27943491149466
서울교앞녹지대,,40.00485242063516,142.0895604096806
방화로변녹지대,도로변녹지,40.04958483285842,141.98699732787136
봉천동1000-3,간이휴게소,39.97414227022412,142.1326992607263
수서ic녹지대,가로녹지대,39.97119538232615,142.27491939761322
삼일고가녹지대,광장녹지,40.042412999222904,142.1650379714987
시흥I.C 녹지,광장녹지,39.961356023765866,142.0690217923746
전농동 마을마당,간이휴게소,40.06310424491097,142.23401024615112
만리재길녹지,,40.028600117463675,142.1316422218476
독막길걷고싶은거리,,40.024327036830925,142.12074113663235
훈련원로가로분리대,노변분리대,40.040731582610434,142.1807238041033
1호터널입구 녹지대,광장녹지,40.03851724244152,142.1694021742155
강변로녹지대(수림대포함),수림대,40.026122972175,142.10429110276775
합정동R쉼터,간이휴게소,40.031687210088826,142.0865577809061
유원아파트앞녹지대,노로변녹지,40.04969307147844,142.08751213367276
개일초등학교앞,가로녹지대,39.96629574754385,142.23371221623117
둔촌동 로타리 녹지,광장녹지,40.000578651540856,142.31369096801612
양화로푸른거리,도로변녹지,40.03858520015961,142.0964713848378
공덕로타리녹지대,광장녹지,40.026158521387536,142.1268533546807
양재ic녹지대,광장녹지,39.943205320295135,142.2149023795286
헌릉로변녹지대,도로변녹지,39.940748692971795,142.22812600670161
서초로중앙분리대,중앙분리대,39.97670944424383,142.19580070083944
테헤란로분리대,분리녹지대,39.983507259935315,142.22067434112756
테헤란로분리대,분리녹지대,39.98829383677395,142.23819670487856
신월 I.C,일반녹지,40.00992973328798,142.00357367940288
백제고분로 분리대,중앙분리대,39.99650120877811,142.25544577999142
올림픽대로분리대,노변분리대,39.99815095060777,142.29336998075112
헌릉로변녹지대,도로변녹지,39.938883234512474,142.25381758514817
올림픽로 분리대,중앙분리대,39.99148349896855,142.2592246834286
남부순환로분리대,중앙분리대,39.97421904368485,142.28480517080683
종암2동 녹지쉼터,간이휴게소,40.08100329713619,142.21986835770463
중랑교변 녹지대,광장녹지,40.07106079352318,142.24984390854695
위례성길 분리대,,39.993356976060326,142.30077226835263
절개지녹지대,도로변녹지,40.10221758051452,142.0811658273383
성산동마을마당,간이휴게소,40.04905592913789,142.07401359522606
과학고뒤 녹지,광장녹지,40.07258663309314,142.17718290859204
강동대로 중앙분리대,중앙분리대,39.99885004179436,142.3170946170986
힐튼호텔앞녹지대,광장녹지,40.03754999712984,142.15266527773824
신월 I.C,일반녹지,40.009896591073066,142.00581451990354
방학역 철로변 녹지,도로변녹지,40.14807239701348,142.2266035593392
위례성길 분리대,,39.99498457543813,142.29633597609418
길음교,도로변녹지,40.08224136358311,142.20168664595164
개화로변녹지대,도로변녹지,40.06378180611234,141.97176235808075
내곡ic녹지대,광장녹지,39.9391849870851,142.2517323594306
시민의숲,수벽,39.96933920298583,142.07917209598725
봉천동644-18,간이휴게소,39.970036551652015,142.1110428900041
불광동 산42-1,휴게소,40.09295897342564,142.1212928840389
그린파크앞,도로변녹지,40.14506269045622,142.19364260959213
군자교 동측,도로변녹지,40.0389554595671,142.25281865574775
합정로변 푸른거리,,40.04221218626412,142.0810097697913
반포로변대림아파트,도로변녹지,40.021919436777075,142.16355282802152
영등포고가하단가락녹지,기타,39.99854833453031,142.07573806312308
신이문녹지대,광장녹지,40.08508206531973,142.24800112998426
구청앞사거리,도로변녹지,39.97923739517707,142.05996404290923
원효녹지대,광장녹지,40.012997691021134,142.127922205746
한양대앞 교차로,도로변녹지,40.03864724858066,142.21902376066402
행당1동 도로개설지,기타,40.03775634725893,142.2173036273698
상도터널(상도동쪽),도로변녹지,39.98851060412168,142.1241885449574
청량리1동 마을마당,간이휴게소,40.06660770095817,142.2274815285
답십리6재개발녹지대,도로변녹지,40.0552281147697,142.2241355824474
공항로중앙분리대,중앙분리대,40.033283018994204,142.04026717783094
안양천변녹지,하천변조경,40.03368630578129,142.05102329057604
자투리녹지,기타,40.05421829620556,141.98101781740297
증권단지옆녹지대,광장녹지,40.0064054000128,142.09600911760728
상왕십리135-1,기타,40.04918923421621,142.20260861635848
봉천복개로,노변분리,39.967534350092514,142.11037648797418
국회앞노변분리대,노변분리대,40.01061137227348,142.0919841888502
노들길수림대,하천변조경,40.006323658051635,142.08516347165667
신월복개천,일반녹지,40.00612735113134,142.01582820743073
강동대로 녹지,광장녹지,40.00672743908454,142.29993101747215
강동대로 중앙분리대,중앙분리대,39.99630847389038,142.3226972140976
낙학동 마을마당,휴게소,40.0416988741066,142.16708728119985
구청사내,간이휴게소,39.960772900528234,142.12458511744768
강동대로시계녹지,광장녹지,39.99583793278337,142.32417795258607
한강대교입구,광장녹지,40.00481885097151,142.1354955530016
송정제방,수림대,40.03230004002686,142.23968382216486
자투리녹지(녹번동),자투리녹지,40.089411293919454,142.1061326146191
자투리공지녹화,기타,40.01342129333252,142.25635444235496
안천로(가로공원길),수림대,39.94257886798309,142.0588752122119
푸른거리(홍대입구-성모병,도로변녹지,40.04293674581398,142.0909325475498
시흥I.C녹지대,도로변녹지,39.96347796955928,142.06954256535278
홍대앞걷고싶은거리,,40.03953953698686,142.10151678413823
원남로타리녹지대,,40.05740175550312,142.1743177600094
상계동 156-66,자투리땅 녹지,40.142724116334826,142.25487246887116
면목천길 녹지대,도로변녹지,40.06467950094414,142.26401217644968
양화로푸른거리,도로변녹지,40.037646482793846,142.09456932332608
강동구청,건물조경,40.00918237431579,142.30366204826595
안양천변,하천변,40.02544534074019,142.05694393747996
종암경찰서,공공건물,40.08272106022667,142.21196628960135
도봉1동마을마당,마을마당,40.16780163061449,142.2256950027929
전농동로터리녹지대,광장녹지,40.05757698323878,142.23771430230346
진흥로 녹지,도로공원,40.090729646014765,142.13393157949673
양화로푸른거리,도로변녹지,40.03553479654177,142.0914680827951
동작대로,중앙분리,39.95120909271398,142.1584128808891
도로절개지 녹화,기타,40.035258579284026,142.2931184166541
강동구청,건물조경,40.00865473324708,142.30413541339806
일본인학교앞,가로녹지대,39.96823271588074,142.2403641441307
용답동정릉천변제방,하천변조경,40.04173308986537,142.23418511278766
서소문별관녹지대,,40.046554245094704,142.15196715725938
구청앞사거리,도로변녹지,39.97870347059686,142.05974185428468
홍은동고속화도로하부(2),,40.07860063764009,142.1325218235757
미도파4거리 녹지대,광장녹지,40.13415054335714,142.24311454848996
서초로중앙분리대,중앙분리대,39.97528946125065,142.19060913875902
신당2동 쉼터,휴게소,40.034936515112626,142.18611735726145
유원아파트앞녹지대,도로변녹지,40.049081058144886,142.08587537019793
신당1동 마을마당,휴게소,40.04168814657538,142.19068167222676
삼청동 녹지,광장녹지,40.06648324668104,142.1568298588877
고려대역,도로변녹지,40.07017724804034,142.21529657739825
종암경찰서,공공건물,40.08256759709269,142.21168389601485
구청사,공공건물,40.070319046456795,142.1948572881485
방학동 가로녹지대,도로변녹지,40.1428989490123,142.21264198252803
남부순환로,중앙분리,39.96758557167001,142.10610733930753
강변로변,수벽,40.006729368717885,142.2624068623441
테헤란로분리대,분리녹지대,39.98328314230979,142.21985047848634
통일로,노변분리대,40.12706085137923,142.09008429018385
종근당앞녹지대,녹지광장,40.04160512072082,142.138156797997
영동대로분리대,분리녹지대,39.979479105221436,142.24552309488925
동이로변 녹지대,도로변녹지,40.05632243290884,142.25976420691214
퇴계로5가녹지대,광장녹지,40.04418812463419,142.1795926514341
어린이대공원앞,중앙분리대,40.0344173681932,142.2576245925378
장한동로터리녹지대,광장녹지,40.05246547328389,142.25141964810905
97쌈지마당(망우마을마당),휴게소,40.0835309483791,142.28516258084926
합정로변 푸른거리,,40.038665741974434,142.0844304999999
봉천복개로,노변분리,39.964972309285585,142.12111085205157
까치고개,수벽,39.9574220153609,142.1432214543797
면목천길 녹지대,도로변녹지,40.061211517543924,142.26404522462835
보호수녹지,도로변녹지,39.934526991306264,142.0785185593451
올림픽로 분리대,중앙분리대,39.99505911273139,142.28722440690657
을지로입구녹지대,광장녹지,40.04792281307248,142.15895529276494
수색마을마당,휴게소,40.068795913506285,142.06604802349653
장위3동 가로쉼터,간이휴게소,40.099246477844595,142.236074580344
반포ic입체교차로녹지대,광장녹지,39.98336916548535,142.1947193883003
돈암1동 마을마당,간이휴게소,40.078663465184164,142.200165566458
도시구조물벽면녹화,기타,40.00904860511157,142.2656284506333
영동대로분리대,분리녹지대,39.96742466472678,142.25186469069763
궁마을녹지대,가로녹지대,39.96543736488879,142.27658901299148
전농동 648-159,기타,40.05609647566326,142.2269241499097
서소문별관녹지대,,40.046643863535984,142.1498119758956
우이천변도로녹지,도로변녹지,40.113904475103695,142.21936147918967
미아5동자투리녹지,도로변녹지,40.094780948235496,142.2046023311174
미아6동녹지,도로변녹지,40.09768487407146,142.2003694479436
영등포ic,도로변녹지,40.00144149155679,142.08511584156744
강동구 보건소,건물조경,40.00773755045714,142.30587222504133
수유1동녹지,도로변녹지,40.10912937350688,142.192391935443
철도우체국앞녹지대,중앙분리대,40.04004627166791,142.14763889224835
자유로분리대,,40.055822804098455,142.0439024385334
서부지원앞쉼터,간이휴게소,40.03083982516579,142.12981056526272
쌈지마당,휴게소,40.108730016071206,142.18887187394202
삼산길마을마당,휴게소,40.124698193457,142.18626026152137
등촌지하차도,일반녹지,40.0030762001087,142.0382243953151
목동교통광장,일반녹지,40.0136331643499,142.03542061338996
안양천변 지하차도,일반녹지,39.99409654019383,142.04364039994974
가로공원,분리녹지,40.020505753419144,141.99573147964455
훈련원로가로분리대,노변분리대,40.04010592553346,142.1803240383372
마포대교I.C,광장녹지,40.01951998828247,142.11715396513884
세종로 녹지,광장녹지,40.05400821339102,142.15402849668982
과학고뒤 녹지,광장녹지,40.07380218053394,142.1766616254788
종로1가 녹지,도로공원,40.05226192704228,142.15928220194883
능동로상징보행가로,광장녹지,40.02990238831407,142.25531632616136
월드컵터널종점부녹지,도로변녹지,40.05385737069154,142.06973925163118
훈련원로가로분리대,노변분리대,40.04020533006333,142.18011253922415
은천로변,간이휴게소,39.96965947493703,142.11779541306316
영동대로분리대,분리녹지대,39.992561642622164,142.23866145897915
의주로분리대,중앙분리대,40.04577275450087,142.14436611862882
신림1녹지,경관녹지,39.95878246265335,142.15400546047226
난지도길 가로녹지,도로변녹지,40.05425621606233,142.0636029762283
마포대교I.C,광장녹지,40.02049735027778,142.11665075642048
양화로푸른거리,도로변녹지,40.03649606394567,142.09289421617322
용답동꽃공원,간이휴게소,40.04026435297397,142.23284398169503
능동로상징보행가로,광장녹지,40.030767824798936,142.25575495389072
백제고분로 분리대,중앙분리대,39.99348512472665,142.2559744376008
양화교입구,일반녹지,40.031030142407445,142.05119064980082
을지로4가녹지대,광장녹지,40.04777197077852,142.17498791294713
금호1가동62,기타,40.0373211954419,142.19663628788143
적환장 주변,건물조경,40.049225377369446,142.3445284787616
연남1 간이휴게실(철로변),간이휴게소,40.043570389569524,142.09837274248952
자하문 주변,문화재 주변,40.07451812112092,142.14159371600695
양화대교I.C,광장녹지,40.02850958538998,142.08261235784315
한산중학교,건물조경,40.00707080581908,142.32068880579814
강변북로연결광장녹지,광장녹지,40.04661369373601,142.06147232798537
창전동 마을마당,휴게소,40.028017244624074,142.10506918453962
훈련원로가로분리대,노변분리대,40.04172402573182,142.17977130561113
능동로상징보행가로,광장녹지,40.03210966757479,142.2561332916927
능동로상징보행가로,광장녹지,40.03562572356924,142.2584991729306
방학동 녹지대,광장녹지,40.143652287249544,142.22521550866037
남부순환로,중앙분리,39.96443470675277,142.11922436171105
양화대교I.C,광장녹지,40.03084246129962,142.08117606125916
헌능로중앙분리대,중앙분리대,39.94013650550605,142.25725716348106
그린파크앞,도로변녹지,40.144230931308854,142.19367021615204
동작대로,중앙분리,39.95669967614558,142.15525883416794
올림픽로 분리대,중앙분리대,39.99106768360726,142.26661351674923
한천로변,수벽,40.105575402117374,142.2292077294094
온수동길녹지,도로변녹지,39.97820398283027,142.00255779157766
오류I.C녹지대,도로변녹지,39.98203632363409,142.01956044766962
반포대교옆,도로변녹지,40.001502276844164,142.16293863220258
구일역사앞,도로변녹지,39.982288378899106,142.0452249053421
성산대교I.C,광장녹지,40.043005751146445,142.06871155348986
양화ic,광장녹지,40.02044556699925,142.07442240111524
강변2로,수림대,40.0164464124561,142.22845205026616
길동 로타리 녹지,광장녹지,40.012157697664826,142.319585353497
강동대로 중앙분리대,중앙분리대,39.99596522322937,142.32345185745876
암사1동 간이휴게소,간이휴게소,40.030078095649195,142.3141125411314
능동로상징보행가로,광장녹지,40.03214592647191,142.25645558589338
봉천복개로,노변분리,39.964664575469946,142.12555910831045
까치고개,수벽,39.95790582966631,142.1419326622056
가양대교북단주변녹지,도로변녹지,40.05974326564407,142.03875168720288
창전녹지,도로변녹지,40.03566493433021,142.1075889837502
훈련원로가로분리대,노변분리대,40.04038390990853,142.1817253672932
개화ic녹지대,광장녹지,40.07037244648736,141.96757495188717
공항로변녹지,도로변녹지,40.04257904252176,142.01710775764957
남부순환도로변수림대,수림대,40.02880986791683,141.99293286390574
남부순환로,중앙분리,39.96663878692785,142.11044334391
사당사거리,도로변녹지,39.95818477618735,142.15394764508164
왕십리1동376-1,기타,40.05072330487104,142.20503538857838
벚꽃길,도로변녹지,39.9418720428927,142.06334483413542
둔촌로 가로녹지,광장녹지,40.00318402567593,142.3157211212886
봉천복개로,노변분리,39.96626040994533,142.11379623839161
봉천동7-225,간이휴게소,39.969954940663065,142.1304946160498
양화대교I.C,광장녹지,40.03124802598041,142.07951865027525
봉천복개로,노변분리,39.967744916662596,142.11054558482084
탄천1교녹지대,도로변녹지,39.980803835939845,142.26373611225094
영동대교녹지대,가로녹지대,40.005290746270035,142.23280390467818
서초로중앙분리대,중앙분리대,39.97641726374051,142.19475232685224
테헤란로분리대,분리녹지대,39.986106144152224,142.2301806949688
테헤란로분리대,분리녹지대,39.988555807964914,142.23915546143158
올림픽로 분리대,중앙분리대,39.99143197250653,142.25479117071575
길음역(삼부아파트),지하철환기구주변,40.08386787836699,142.20437468475447
장한동로터리녹지대,광장녹지,40.05243962810341,142.25186332098463
마을마당,휴게소,40.097374358938154,142.2005848766116
등촌지하차도,일반녹지,40.00084192506197,142.03928044686558
잠실대교녹지대,도로변녹지,39.997555606918674,142.27559124076305
성수여자중학교 앞(방음벽),도로변녹지,40.01971731505474,142.23034529811326
능동2마을마당,마을마당,40.026197413248745,142.25560249628197
동작대로,중앙분리,39.94500172099637,142.16135568453316
봉천동1000-3,간이휴게소,39.973991727948736,142.13304275650572
면목유수지사거리,도로변녹지,40.0613402949663,142.26035411662855
자투리녹지,기타,40.031125933550484,142.02239078497956
푸른거리(아현초등-마포교),도로변녹지,40.02318957325107,142.12236136845831
구수동자투리,간이휴게소,40.02760533084534,142.10510666009804
일원터널녹지대,가로녹지대,39.96245891030501,142.2549417605962
압구정동수림대,수림대,40.013570128804105,142.20583497293725
미아사거리교통섬,도로변녹지,40.089335020718536,142.20982834299832
칠궁 주변 녹지,문화재 주변,40.06810959318653,142.14964363036887
홍은사거리녹지대,녹지광장,40.074163219788,142.11741316075032
중량천변경관 수림,수림대,40.14785898972756,142.23330593518406
양화로푸른거리,도로변녹지,40.03892274513825,142.09645120740657
양화로푸른거리,도로변녹지,40.034448307715245,142.0898586772184
푸른거리(홍대입구-성모병,도로변녹지,40.04379325299177,142.09017060658675
푸른거리(성모병원-마포구,도로변녹지,40.04807760083901,142.08477930171875
성산대교I.C,광장녹지,40.04077809911446,142.0677545549298
성산대교I.C,광장녹지,40.04123789004667,142.06836701505952
구청사,공공건물,40.00971978197494,142.0686873335909
구로거리공원,도로변녹지,39.98635782581216,142.06028912106598
구로거리공원,도로변녹지,39.9830214884378,142.06296990507278
합정로변 푸른거리,,40.03318941166529,142.0864674358046
동부간선도로,수림대,40.04526163102731,142.25635251559774
교보앞삼각,광장녹지,40.0044917310987,142.0639069211099
송파동 마을마당,휴게소,39.9826146369068,142.28956617431425
남부순환로,중앙분리,39.964301844116676,142.12037433453247
도림고가옆녹지대,중앙분리대,39.996842525804034,142.06090864503022
구룡중학교앞,가로녹지대,39.96624466405818,142.23342980090422
올림픽로 분리대,중앙분리대,39.992098420420184,142.2798176489164
방학4거리녹지대,광장녹지,40.1414463356171,142.2406452472294
소귀골마을마당,휴게소,40.11887197363871,142.19572022258896
성산로(마포구청주변),수벽,40.04803891701549,142.0834171869657
이대역조경녹지대,지하철환기구,40.03893795847413,142.12126743996168
둔촌동 로타리 녹지,광장녹지,40.00042566360383,142.31382177751428
영등포ic,도로변녹지,40.00240973168402,142.08692656231153
올림픽로 분리대,중앙분리대,39.99414149650773,142.28421593676958
세곡동녹지대,가로녹지대,39.945355805116264,142.28801478989664
세곡동녹지대,가로녹지대,39.9442447432377,142.28517175029876
영동대로분리대,분리녹지대,40.001479795536746,142.2339798308069
상계5 마을마당,휴게소,40.14341683617306,142.25372223987415
푸른거리(홍대입구-성모병,도로변녹지,40.03880263301539,142.09506919148535
대방천수림대,기타,39.98771200074679,142.0709185198388
행당동97-31,기타,40.03583700086113,142.21741261197374
증권단지옆녹지대,광장녹지,40.00603900234725,142.09537710264462
강남역로타리,광장녹지,39.9789607588871,142.20286867697448
방학동 가로공원,도로변녹지,40.1397386307751,142.20744393133182
서소문별관녹지대,,40.04637827495161,142.15173809566667
,,39.995289352975156,142.2963796225585
합정쉼터,간이휴게소,40.0278063919399,142.08718704738467
봉천복개로,노변분리,39.96728680260885,142.11090674309372
서초ic녹지대,광장녹지,39.963787755903155,142.20073971379296
세곡동녹지대,가로녹지대,39.944606577830065,142.2852414203226
합정로변 푸른거리,,40.04018077316765,142.08281574783442
서초ic녹지대,광장녹지,39.9649993235367,142.20010893912473
종로선3개소,지하철환기구주변,40.05205849226003,142.17906512550402
남산3호터널입구분리대,중앙분리대,40.03903308764995,142.15956811780535
강남대로중앙분리대,중앙분리대,39.9520083070511,142.21406073023405
시흥I.C녹지대,도로변녹지,39.96255208301244,142.06770249984132
성산로(마포구청맞은편),수벽,40.0485306842701,142.08385306851915
공단역앞녹지,도로변녹지,39.96866351012667,142.071717745397
시흥I.C 녹지,광장녹지,39.96194251350475,142.0688992669426
순복음교회앞,노변분리대,40.01307380377285,142.09615103026906
선사주거지앞 녹지,광장녹지,40.03915041248442,142.31322274378957
암사동휴식광장,간이휴게소,40.02917724280209,142.32252041899378
용산선철로연변,수림대,40.04202552302244,142.09952460029638
신수동휴게실,,40.032471538499365,142.11056436675753
여의도,수림대,40.000465711952835,142.09936169383644
구청사,공공건물,40.07062007571476,142.19448871855488
신월I.C,일반녹지,40.00960522458526,142.0065302261124
올림픽로 분리대,중앙분리대,39.99300334046765,142.28048981507393
탄천제방수림대,수림대,39.96932402414103,142.28689456983722
한남대교녹지대,가로녹지대,40.00344155005912,142.19446437605762
,,39.98912689937027,142.3119900858616
푸른거리(홍대입구-성모병,도로변녹지,40.04778565414012,142.08662571650356
군자교녹지대,광장녹지,40.04088245527215,142.24947601264464
가로공원분리,분리녹지,40.0216315880751,142.00517467326225
마을마당,휴게소,40.121078865934486,142.1971610129737
목동교통광장,일반녹지,40.01372804801234,142.0348218788011
위례성길 분리대,,39.989370162682036,142.31045331564277
면목6거리 녹지대,도로변녹지,40.07231603162847,142.2679632322495
경의선철도연변,기타,40.042045070331035,142.11245029239706
자투리녹지(녹번동),자투리녹지,40.083245040839294,142.1128860147627
길동 로타리 녹지,광장녹지,40.01256526482961,142.31972374593653
성수중학교 뒤,도로변녹지,40.027763126010655,142.21503960122237
백제고분로 분리대,중앙분리대,39.99633322979771,142.25538829844055
신설동 교통섬,광장녹지,40.05638440551569,142.201887421823
탄천제방수림대,수림대,39.97814106018439,142.2696465365249
테헤란로분리대,분리녹지대,39.97943682977724,142.2057579936644
통일로,노변분리대,40.126037104896845,142.09192639298823
도시구조물벽면녹화,기타,40.02670397443688,142.27776077442
면목천길 녹지대,도로변녹지,40.06985636092319,142.26636112100812
푸른거리(홍대입구-성모병,도로변녹지,40.04115173729478,142.09219673630815
철도연변,도로변녹지,40.04210423830225,142.21736690720832
장한동로터리녹지대,광장녹지,40.05235590989552,142.25118335577278
청계천변(신답역),수림대,40.053139582928466,142.21865628798625
대방역앞도로공원,도로변녹지,39.9958455226812,142.09866548996715
남부순환로변 수림대,수림대,40.002188488296966,142.00902706495629
합정로변 푸른거리,,40.037869489704526,142.08486238455555
능동로걷고 싶은 거리,도로변녹지,40.012827313327946,142.2454958957971
강동대로 녹지,광장녹지,40.001325898484545,142.31182867457093
혜화동 로터리 녹지,도로공원,40.06684127871646,142.17908835251498
양화로푸른거리,도로변녹지,40.03459137910647,142.0906334487951
남부순환도로 분리대,노변분리대,39.97572844877637,142.28950416425502
올림픽로 분리대,중앙분리대,39.99110904656112,142.25367465344837
중랑천변 녹지대,하천변 조경,40.12419668717529,142.23648095227708
신월 I.C,일반녹지,40.01078941682828,142.0066151851988
영동대로분리대,분리녹지대,40.00315198469987,142.23309931785835
안암동 쉼터,간이휴게소,40.06437651177164,142.2025306851594
구의2마을마당,마을마당,40.014734502370025,142.25804333728445
사근동228-1,기타,40.042777409151846,142.22707089546233
세종로 녹지,광장녹지,40.05677635147395,142.15456848283767
개봉역철도방음벽녹지,도로변녹지,39.97833564159163,142.03050463533594
남부순환로,중앙분리,39.967315417282116,142.10345053470957
양화ic,광장녹지,40.02119695924937,142.07380713695292
도봉역앞 녹지대,도로변녹지,40.15935029228008,142.2275769920679
석계역주변 녹지대,도로변녹지,40.092392019583215,142.2476817198188
연남동가로공원녹지,중앙분리대,40.046923100504394,142.09755421264688
구청앞사거리,도로변녹지,39.979022700919735,142.0601220504886
올림픽대로녹지대,도로변녹지,40.00744353297555,142.28872499148505
용두동사거리녹지대,광장녹지,40.058220668871776,142.20896749783344
방배중학교앞,광장녹지,39.97635911431756,142.17225282071004
장충동 쉼터,휴게소,40.03349585489514,142.18401771998276
세검정 검문소 녹지,도로공원,40.08176163215616,142.1349198541357
구로I.C녹지대,도로변녹지,39.97087394141563,142.04912125965865
워커힐 진입고,광장녹지,40.02683049827356,142.27783952680892
개화ic녹지대,광장녹지,40.06867796813127,141.96771315805287
본동제1녹지,,39.991095720617245,142.1261666249912
여의도,수림대,40.00845198374098,142.10746447972613
구의회,건물조경,40.00731349584153,142.30674564918175
마장동271-1,기타,40.05196940792786,142.21984981808808
응봉동256-7,기타,40.03323396824793,142.20944713906246
하계동 64-19,자투리땅 녹지,40.11670374466243,142.25716142894794
신림동1693-5,간이휴게소,39.943937973733405,142.10077217888377
방학동 녹지대,광장녹지,40.143650314289694,142.2238072405562
헌릉로변녹지대,도로변녹지,39.93790959276501,142.24871024361227
정릉동고가아래 가로휴식공,도로변녹지,40.089898651694476,142.17792016231905
남부순환로변 수림대,수림대,40.00094115754783,142.0099047121452
테헤란로분리대,분리녹지대,39.98587791345262,142.22934346760687
우이천변제1녹지,하천변 녹지,40.11676295694763,142.21835323647952
성북천,하천변 조경,40.06559931909235,142.1997187679783
봉천복개로,노변분리,39.9656065489876,142.11567727328028
용마산역마을마당,휴게소,40.05353902838769,142.26721924565524
선사주거지앞 녹지,광장녹지,40.03703062090903,142.31185384130993
사근제방길,수벽,40.049856902394694,142.2232659258572
신림2동,간이휴게소,39.95910010065995,142.11339997452316
화곡로입구녹지대(구청사거,광장녹지,40.04009627326872,142.02339367259822
개화마을중앙분리대,중앙분리대,40.06566780556861,141.97086093452273
동작대로,중앙분리,39.95311128428687,142.15672606322985
올림픽로 분리대,중앙분리대,39.99062798209295,142.25053731732868
탄천제방수림대,수림대,39.97099802979086,142.28496749145714
남산3호터널입구 녹지대,광장녹지,40.02600565094277,142.16446694794203
