"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","X 좌표","Y 좌표"
"608","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","193978.728","446426.693"
"623","0","가락사거리녹지대","","도로변녹지","0","37080.00000000","0E-8","송파구","710","209969.291","444279.079"
"750","0","독막길걷고싶은거리","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","195297.47","449243.077"
"754","0","풍납2동현대(아)소공원","","휴게소","0","1000.00000000","0E-8","송파구","710","210523.167","447682.524"
"724","0","강변역 가로화단","","기타","0","720.00000000","0E-8","광진구","210","208368.81","448515.965"
"732","0","낙성대","","도록변녹지","0","0E-8","0E-8","관악구","620","196363.073","441431.578"
"742","0","용산선철로연변","","수벽","0","1126.00000000","0E-8","마포구","440","192981.66","451718.689"
"762","0","강동구 구민회관","천호동41","건물조경","0","0E-8","0E-8","강동구","740","212507.72","449582.327"
"518","0","공항로변수벽","","수벽","0","2644.00000000","0E-8","강서구","500","186542.05","450847.355"
"520","0","개화동길수벽","","수벽","0","583.00000000","0E-8","강서구","500","182699.75","452462.835"
"525","0","남부순환로","","중앙분리","0","10363.00000000","0E-8","관악구","620","194478.285","442754.114"
"527","0","광장동천호대로","","수림대","0","600.00000000","0E-8","광진구","210","209329.509","449448.618"
"535","0","만리재길녹지","2003.하반기 완공예정","","0","0E-8","0E-8","마포구","440","196211.062","449642.607"
"537","0","의주로중앙분리대","의주로","중앙분리대","0","294.00000000","0E-8","중구","140","197406.357","451241.04"
"538","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140","200254.18","451365.28"
"539","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140","200258.105","451308.388"
"541","0","제기동 234-2","제기동 234-2","기타","0","27.00000000","162.00000000","동대문구","230","203007.11","453766.413"
"547","0","신림동197-92","","간이휴게소","0","217.00000000","0E-8","관악구","620","192941.245","442068.652"
"548","0","신림동 산197-61","","간이휴게소","0","697.00000000","0E-8","관악구","620","192632.77","442032.465"
"761","0","강동구 구민회관","천호동41","건물조경","0","0E-8","0E-8","강동구","740","212502.877","449613.883"
"523","0","발산동휴식공간","내발산동686번지","기타","0","73.00000000","0E-8","강서구","500","185195.797","450506.719"
"759","0","강동구 보건소","성내동541-2","건물조경","0","500.00000000","0E-8","강동구","740","211068.751","447738.764"
"738","0","가양대교북단주변녹지","","도로변녹지","0","500.00000000","0E-8","마포구","440","188207.627","452823.329"
"522","0","개화동길수림대","","수림대","0","1700.00000000","0E-8","강서구","500","182429.148","453219.881"
"530","0","가양대교북단주변녹지","","도로변녹지","0","500.00000000","0E-8","마포구","440","188268.404","452760.722"
"545","0","성산대교I.C","","광장녹지","0","35544.00000000","0E-8","마포구","440","190756.665","450754.192"
"519","0","공항로벽수벽","","수벽","0","2644.00000000","0E-8","강서구","500","187767.039","450362.849"
"533","0","강변북로연결광장녹지","","광장녹지","0","19715.00000000","0E-8","마포구","440","190100.191","451432.112"
"540","0","제기동 137-482","제기동 137-482","기타","0","30.00000000","206.00000000","동대문구","230","203236.334","454264.611"
"549","0","낙성대","","도록변녹지","0","0E-8","0E-8","관악구","620","196366.119","441690.578"
"551","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","193942.035","447553.938"
"552","0","여의도","","수림대","0","2000.00000000","0E-8","영등포구","560","194446.019","446491.09"
"554","0","도봉산입구 녹지대","도봉동 282-244일대","분리대","1980","8511.00000000","32851.00000000","도봉구","320","203668.961","465304.975"
"555","0","도봉1동마을마당","도봉1동 142-4번지","마을마당","2001","1582.00000000","2040.00000000","도봉구","320","203607.366","465153.567"
"556","0","성원아파크트옆 녹지대","","광장녹지","0","1510.00000000","3002.00000000","노원구","350","206123.896","461133.584"
"560","0","자투리녹지(구산동)","구산동167-5","자투리녹지","0","287.00000000","768.00000000","은평구","380","191758.966","456708.568"
"561","0","구청사","녹번동84번지","공공건물","0","1817.00000000","5878.00000000","은평구","380","193770.921","455899.809"
"563","0","신사2동 마을마당","신사2동200-170","휴게소","0","175.00000000","169.00000000","은평구","380","191890.509","454940.833"
"566","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140","200245.251","451096.975"
"567","0","흥인파출소옆 녹지대","흥인파출소 옆","광장녹지대","0","60.00000000","1624.00000000","중구","140","201426.432","452221.507"
"569","0","신당4동 자투리녹지대","신당4동343-1","광장녹지","0","20.00000000","346.00000000","중구","140","201117.983","450878.658"
"572","0","충정로역 교통섬 녹지대","충정로역 5번 출구 옆","광장녹지","0","210.00000000","1525.00000000","중구","140","196779.547","451081.003"
"575","0","필동마을마당","필동111-2","휴게소","0","358.00000000","546.00000000","중구","140","199663.622","450908.081"
"576","0","원구단","소공동87-14","문화재주변","0","1143.00000000","559.00000000","중구","140","198226.076","451759.856"
"578","0","유원아파트앞녹지대","성산2동유원A앞(하천변)","도로변녹지","0","6617.00000000","0E-8","마포구","440","192269.604","451868.939"
"581","0","중동마을마당","중동 58-59","간이휴게소","0","126.00000000","0E-8","마포구","440","191445.99","452713.275"
"559","0","불광마을마당","불광2동331-106","휴게소","0","324.00000000","624.00000000","은평구","380","193564.602","457689.491"
"577","0","자유로분리대","성산대교-고양시계(난지도)","","0","21850.00000000","0E-8","마포구","440","188175.065","452794.53"
"767","0","신암중학교","암사동444","건물조경","0","1200.00000000","0E-8","강동구","740","211769.533","450735.289"
"770","0","한남대교입체교차로 녹지대","잠원동한남IC 녹지대","광장녹지","0","10010.00000000","0E-8","서초구","650","201542.419","446809.54"
"773","0","반포ic입체교차로녹지대","반포ic","광장녹지","0","9600.00000000","0E-8","서초구","650","201685.52","444946.673"
"777","0","한남대교녹지대","신사동","가로녹지대","0","11659.00000000","0E-8","강남구","680","201641.924","446910.494"
"779","0","강남역녹지대","역삼동858-30외7필지","가로녹지대","0","1987.00000000","0E-8","강남구","680","202465.531","444328.744"
"788","0","수서ic녹지대","수서동","가로녹지대","0","33128.00000000","0E-8","강남구","680","208702.866","443626.335"
"798","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170","196361.457","446452.622"
"804","0","경부7철도변","독산동 724번지 7호외 9필","완충녹지","1980","1600.00000000","0E-8","금천구","540","190482.098","439848.736"
"805","0","동작대로분리녹지대","사당동147","중앙분리대","0","2344.00000000","0E-8","동작구","590","198471.554","443711.877"
"1065","0","서부역앞녹지대","만리동1가 서울역고가입구","광장녹지","0","1060.00000000","2074.00000000","중구","140","197173.348","450637.737"
"1066","0","을지로6가녹지대","을지로6가R","광장녹지","0","516.00000000","0E-8","중구","140","200704.822","451772.104"
"1067","0","퇴계로5가녹지대","퇴계로5가R","광장녹지","0","200.00000000","5688.00000000","중구","140","200203.498","451494.36"
"1069","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540","190100.843","439761.783"
"1072","0","구청사주변녹지","노량진동 47-2","공공건물","0","1200.00000000","0E-8","동작구","590","194696.151","445845.668"
"1074","0","상도동삼호아아파트앞","상도5동 121-21","기타","0","72.00000000","0E-8","동작구","590","196154.146","443816.527"
"826","0","자하문 주변","","문화재 주변","0","1375.00000000","1878.00000000","종로구","110","197121.681","454769.425"
"829","0","동십자각 주변녹지","","문화재 주변","0","79.00000000","30.00000000","종로구","110","198189.895","452951.536"
"843","0","사천교녹지대","연희1동","녹지광장","1999","2850.00000000","0E-8","서대문구","410","192756.645","452075.805"
"852","0","중량천변경관 수림","","수림대","0","77200.00000000","303764.00000000","노원구","350","206331.557","457901.432"
"864","0","남산3호터널입구 녹지대","용산2가동5-1414번지일대","광장녹지","0","2450.00000000","0E-8","용산구","170","198930.311","449558.73"
"782","0","양재천변녹지대","영동2교~영동5교","가로녹지대","0","7884.00000000","0E-8","강남구","680","204580.321","442928.837"
"794","0","시흥동녹지","시흥동 230","경관녹지","1994","126.00000000","0E-8","금천구","540","192564.505","439239.268"
"803","0","성수변전소앞","성수2가3동300-20일대","도로변녹지","0","704.00000000","0E-8","성동구","200","204533.162","449640.115"
"807","0","둔촌동 로타리 녹지","둔촌동522외 7필지","광장녹지","0","2830.00000000","0E-8","강동구","740","211827.493","446946.071"
"809","0","길동로타리 녹지","천호대로 길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740","212220.925","448269.537"
"811","0","효자동 녹지","","광장녹지","0","4659.00000000","1984.00000000","종로구","110","197638.271","453761.232"
"812","0","사직 터널 녹지","","광장녹지","0","2012.00000000","2997.00000000","종로구","110","196963.401","452670.052"
"814","0","세종로 녹지","","광장녹지","0","3471.00000000","1829.00000000","종로구","110","197920.675","452346.26"
"815","0","세종로 녹지","","광장녹지","0","3471.00000000","1829.00000000","종로구","110","198010.532","452248.286"
"819","0","창성동 녹지","","광장녹지","0","138.00000000","25.00000000","종로구","110","197663.493","453391.95"
"821","0","경운동 분리대","","분리대","0","832.00000000","782.00000000","종로구","110","198844.09","452845.05"
"822","0","청계8각 가각 수벽","","수벽","0","85.00000000","1025.00000000","종로구","110","202035.194","452521.483"
"825","0","자하문 주변","","문화재 주변","0","1375.00000000","1878.00000000","종로구","110","197261.961","454281.714"
"827","0","칠궁 주변 녹지","","문화재 주변","0","450.00000000","801.00000000","종로구","110","197575.301","453845.046"
"831","0","구청사 녹지","","공공건물","0","764.00000000","2646.00000000","종로구","110","198153.962","452584.105"
"832","0","종로선3개소","","지하철환기구주변","0","292.00000000","2743.00000000","종로구","110","198664.356","452314.161"
"834","0","대흥동마을마당","대흥동 27-10","간이휴게소","0","188.00000000","0E-8","마포구","440","195143.827","450298.523"
"836","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195855.792","449734.248"
"837","0","마포대교I.C","","광장녹지","0","28350.00000000","0E-8","마포구","440","194855.542","448737.904"
"838","0","푸른거리(아현초등-마포교)","","도로변녹지","0","1418.00000000","0E-8","마포구","440","195231.523","448935.381"
"840","0","종로선3개소","","지하철환기구주변","0","292.00000000","2743.00000000","종로구","110","200188.74","452412.149"
"823","0","동대문 주변 녹지","","문화재 주변","0","1965.00000000","3006.00000000","종로구","110","200860.287","452398.596"
